client,table,file,sha256,rows,metadataRows,validJson,invalid,fields,firstError
"cn-1.5.20","config_random_factor_set","config_random_factor_set.db","7286ED800172781C98AA9D626CF5145633A4CE4355AEC86B12E8A3C603C00B18",384,1,383,0,"factor_groups;factor_skip;id;period;period_list;set_icon;set_name",""
"cn-1.5.20","config_random_factor_target_type","config_random_factor_target_type.db","A7E8AF14C183185DE1B00AF5FA017F34B7186C3F564F3057BFC956C0D36D927C",4,1,3,0,"id;table_index",""
"cn-1.5.20","config_random_factor_type","config_random_factor_type.db","9395A153FA47F29597E31CA4EBE5D2FE68A7233E06AF8845ED6F73C589B18CA7",10,1,9,0,"icon;id;name",""
"cn-1.5.20","config_random_first_name_en","config_random_first_name_en.db","9A6E6793E996917B997F77E4A53832A9F9FD55D2BD51B48EF51496A90D8C6048",238,1,237,0,"firstName;id",""
"cn-1.5.20","config_random_first_name_ja","config_random_first_name_ja.db","346221F20BD36E2DA7F1DD2BCC5D4E1F744155943A15CCE201DECFF5B016D96B",98,1,97,0,"firstName;id",""
"cn-1.5.20","config_random_last_name_en","config_random_last_name_en.db","56594B40C1D2A52D3A1B504F2F22DC9CDDB0609F750229A745A89CAE97D695AA",197,1,196,0,"id;lastName",""
"cn-1.5.20","config_random_last_name_ja","config_random_last_name_ja.db","F8E7C2D56A10AE759EDC4D0A4B7D47C1FA4F58DB7071B8C35E36922AE648D1A1",96,1,95,0,"id;lastName",""
"cn-1.5.20","config_range","config_range.db","39F898EA20EE76DDAA5379FE61BDE7FE16A8550FA828D66BA101D86F5A06F33F",1,1,0,0,"",""
"cn-1.5.20","config_rank","config_rank.db","EC1275E431C1505C9CAC55005C1A45074E60D6DD84D85C39136EBB4D10F79C91",12,1,11,0,"copy_id;id;period;period_area;type",""
"cn-1.5.20","config_recharge","config_recharge.db","969794E7D12CD6B7DB59F2C06CEDA864F01EDE91522745D205039735923F34E8",891,1,890,0,"activitydrop;appeartype;boxexisttime;buy_limit;buynum;buynum_refreshtime;channel;condition;cost;currency_type;daily_reward;desc;double_period;drop;drop_reward;duration;extra_reward;flag_id;free_duration;free_reward;icon;id;isshow;last_id;name;nodouble_desc;nodouble_extra_reward;nodouble_extra_reward_desc;open_limit;orderparam;orderscript;originalcost;paytype;privilege;privilegedesc;productId;pushnum;random_limit;recharge_value;recommend_bg1;recommend_bg2;refreshid;reward;score;sdkdesc;selltime;shop_bg;show_createdays;show_name;show_reddot;tagid;true_cost;value;weight",""
"cn-1.5.20","config_rechargecondition","config_rechargecondition.db","91DF983FD9F2A5D71F06C797FE911C8685FB65B1EB21D13C5FCC1373E45026B0",33,1,32,0,"id;param1;param2;param3;type",""
"cn-1.5.20","config_rechargetag","config_rechargetag.db","F3B3FC08205282D3A5E076BCD39303720CECFBD2705F9A39F90860D1CFE9E35C",3,1,2,0,"icon;id;name;rechargegroup",""
"cn-1.5.20","config_recharge_icon","config_recharge_icon.db","2AA0CB4E9FC2671C077D11DFDD0D63A4DD8F29FD757F4E4223B37822F7CFFCD0",4,1,3,0,"description;icon;id;name;quality",""
"cn-1.5.20","config_recharge_selective","config_recharge_selective.db","5CE58C11C73CCBB0EEB9454A032E0FF305255539B03D2B83930DCF2E23E554CD",5,1,4,0,"basic_reward;cost;id;limit;name;refresh_id;selective_reward_1;selective_reward_2;selective_reward_3;selective_reward_4",""
"cn-1.5.20","config_recipe","config_recipe.db","BA162193CE8C3878426BEDEBD7B7ED5A3E403F4798901672DA544821A51438C8",25,1,24,0,"cost_energy;hide;id;item;item_unlock;rawmaterial1;rawmaterial2;rawmaterial3;time;type;typename;unlocklevel",""
"cn-1.5.20","config_recipe_compose","config_recipe_compose.db","1FFF1C76EA1B6FDB2594CF8AF024260625F77AF3C1D7EEA949DF503544C3D16F",17,1,16,0,"id;item;rawmaterial1;rawmaterial2;rawmaterial3;type;typename;unlocklevel",""
"cn-1.5.20","config_refresh","config_refresh.db","0129C7504C62DBECC84241CE761FF080B62FB81588E6FB8137D49D1CFAF1995E",21,1,20,0,"id;p1;p2;p3;p4;p5;p6;type",""
"cn-1.5.20","config_report","config_report.db","6866C8FEF8AB550070D889CBCE7B983A72AC15AF2125973389EAC062A84B02DA",6,1,5,0,"desc;id;min_last_time;normal_last_time;type",""
"cn-1.5.20","config_return_stage","config_return_stage.db","0C3780FC284D5D79A06B085DA15865C4B117B93AEF07C7DEBF472C169DDC42AE",8,1,7,0,"bg;count;description;icon;id;name;outlinecolor;picture;selected;task_return;task_stage;textcolor",""
"cn-1.5.20","config_rewards","config_rewards.db","ACC945F98BDF9B89327B1DC7B542F3ED65E60AD49EC03D1C6552D3BD8B5EA123",9851,1,9850,0,"description;id;rewards",""
"cn-1.5.20","config_room","config_room.db","AC1D985FB21A2D26DDF67E4D6960908F235F34B567A19CF6ED0F95C0B321DCC8",3,1,2,0,"chapter_id;id;player_number;type;zone_id",""
"cn-1.5.20","config_ryza_alchemy_formula","config_ryza_alchemy_formula.db","3B163D7373516BADBFC72F95DD399315605551F0871320AB0BB8080CEA49A6B8",59,1,58,0,"description;drop_id;drop_path;formula_type;icon;icon_small;id;item_group;level;name;prefab_type;product;quality;recommend_bg1;recommend_bg2;shop_bg;show_type;type",""
"cn-1.5.20","config_ryza_alchemy_item","config_ryza_alchemy_item.db","F9535EC0D6BFA30481286396E1DD4850B650F471EEA8C8E09A208FDD8444F41B",565,1,564,0,"back_item;effect;id;item_type;materials;position;pre_item",""
"cn-1.5.20","config_ryza_alchemy_type","config_ryza_alchemy_type.db","61B2901909E6F3C17E5ADA72484676467175B751B5E2146EA3C62B217C15F788",5,1,4,0,"desc;eff_normal;eff_normal_back;id;image_background;image_off;image_on;name;quality",""
"cn-1.5.20","config_safearea","config_safearea.db","41F0118CD10EEF0716EBA43792C379C2BFA9C0B8BA1112911787CA97DF508BC6",8,1,7,0,"change_time;copy_text_color;desc;effect_outline_color;effect_text_color;explore_image;id;imgbackground;imglock;levelup_effect;slider_image;small_slider_image;text_color",""
"cn-1.5.20","config_safearea_condition","config_safearea_condition.db","7213EACA2B0807D0B8C70D55C8AA5B9946FCF95EA979C2997807924D0E81A579",70,1,69,0,"desc;id;p1;p2;type",""
"cn-1.5.20","config_safearea_effect","config_safearea_effect.db","652FAA5509CA3CCA8ED945323B22653AD1B765018122ACB0687EF749B61A705D",184,1,183,0,"desc;id;p1;p2;p3;p4;p5;type",""
"cn-1.5.20","config_scene","config_scene.db","FB389E3C8368D53E5DF0D0FDD4EB7DCED6830E925CB7B2D8C2C71527842A6920",253,1,252,0,"guide_mesh;island_ids;name;s_id;scene_res_name",""
"cn-1.5.20","config_scene_position","config_scene_position.db","FAD545FA4FB50513E9C32FFBBDAA10D806CBAA0009FB399745ABFD34DC24F3F7",18686,1,18685,0,"eluer_y;name;position_id;position_x;position_y;position_z;sp_id",""
"cn-1.5.20","config_scene_weather","config_scene_weather.db","047793EF16F21BA45E89D39185359A074E8A8BBE7CAF163C11E264E6BE36E8B9",2,1,1,0,"desc;diff_name;sw_id;weather_echange_light_id;weather_exchange_particle_id_s;weather_type",""
"cn-1.5.20","config_search3d_item","config_search3d_item.db","1612BEE6F31544251E2F621F0861D157D65C09A7081D32249249EBD222E3E00F",30,1,29,0,"desc;display_distence;display_mode;id;item_defult_icon;item_defult_model_eb_id;item_effui_eb_id;item_mini_icon;item_range_eb_id;item_trigger_eb_id;item_ui_root;playerfleet_trigger_eb_id;warn_mode",""
"cn-1.5.20","config_select_point_type","config_select_point_type.db","81FE60B948DFDF40174C00FA45F7208E4DB6563A6362774076F9A40658368F9F",3,1,2,0,"desc;enum_name;id",""
"cn-1.5.20","config_select_target_type","config_select_target_type.db","BAA61E18F8FD5F32CBF2EBA978D5074E4C9E9F0FE7DBBC59E41802EB6574CECB",8,1,7,0,"desc;enum_name;id",""
"cn-1.5.20","config_ship","config_ship.db","8A2E093F71884EB38171C9F726607A054B71AF43A48A6333309CEA5675DD213A",14,1,13,0,"angle_spped;anti_crit;attack;attack_levelup;battle_angle_speed;carry_airplane_count;crit;defense;defense_levelup;dodge;equip_attr_num_1;equip_attr_num_2;equip_attr_num_3;equip_attr_num_4;ewt_ids;fate;gun_range_type;hit;hp;hp_levelup;init_star;max_star;model;model_height;model_radius;s_id;ship_air_control;ship_air_control_levelup;ship_bomb_attack;ship_bomb_attack_levelup;ship_county;ship_icon;ship_name;ship_torpedo_attack;ship_torpedo_attack_levelup;ship_type;speed;to_air_attack;to_air_attack_levelup;to_torpedo_attack;to_torpedo_attack_levelup;torpedo_attack;torpedo_attack_levelup;torpedo_defense;torpedo_defense_levelup;view_range",""
"cn-1.5.20","config_shiplist_option","config_shiplist_option.db","7D85654DB726BC59411BA4E6A08E9041C8002DF0E0DDA8D52A813E1A8C8A96FD",9,1,8,0,"id;shiplist_sequence_id",""
"cn-1.5.20","config_shiplist_sequence","config_shiplist_sequence.db","92ADB932BD6BD1DEB5E9E643B5F44CDEF5B2BC83FFA3031086F6E191DA60C473",99,1,98,0,"belong;id;name;value",""
"cn-1.5.20","config_shiptalenttype","config_shiptalenttype.db","8C381B4E354FB48DD98784F5C704E3E2FFC8ED3592CC40ADEABCDB6C86E26BD8",6,1,5,0,"id;shiptypelist",""
"cn-1.5.20","config_ship_advance","config_ship_advance.db","A46E1F73A199A0C39D09D2A630BE5BAE967F82F1F9E6B44C6EE8B72CC4866AA8",3,1,2,0,"initial_level;max_level;unlock_num",""
"cn-1.5.20","config_ship_behaviour_and_camera_info","config_ship_behaviour_and_camera_info.db","7271EF2EC01EE74DBFA635E560ECF810315C1C7B379F722CBC2C8E581B8C1E30",553,1,552,0,"anim_voice_access;be_formula;behavior_time;behaviour_info_group;camera_info_group;caption_access;combat_resources;countenance_resource;cv_cutoff;duration;s_id;shader_Controller;ship_id;shock_time;transition_meltdown;use_state;vibration_time;voice_access",""
"cn-1.5.20","config_ship_break","config_ship_break.db","70742DC3B32A0292269B4719D153445739E6B5778CCCEEC15DC157CCEA8F8E58",5357,1,5356,0,"break_item;break_item_mub;break_item_optional;break_to;break_usableitem_mub;currency_cost;desc;min_level;name;remould_item;remould_to;sb_id;ship_break_effect_id_list;value_effect_id_list;value_effect_power_list",""
"cn-1.5.20","config_ship_break_effect","config_ship_break_effect.db","4C8094152FB26078644222312EBEA04EEE7381E0703827BFDD89A7E66A84356B",97,1,96,0,"desc;id;method;type;value",""
"cn-1.5.20","config_ship_class_index","config_ship_class_index.db","FEE58BBCA9FE33BD17396965ADDE7DF1B9072799B6A237FC03EB16C404E11A35",79,1,78,0,"id;ship_class;ship_speed",""
"cn-1.5.20","config_ship_combat_effectiveness","config_ship_combat_effectiveness.db","BB3A676DAC8C50A8315DE1DE6F9B6729C57F9BB3365A2DA7780E4059E5040222",12,1,11,0,"attack;defense;hp;id;plane_air_control;plane_bomb_attack;ship_air_control;ship_bomb_attack;ship_type2;speed;survival_factor;to_air_attack;torpedo_attack;torpedo_defense",""
"cn-1.5.20","config_ship_consumption","config_ship_consumption.db","0C47893B3DE31EE065E2D8CE12E5C8DCD0231A2812F246B72192B04BCBB7E018",1963,1,1962,0,"*;ammo;fuel;repair_item;sc_id",""
"cn-1.5.20","config_ship_damage_coefficient","config_ship_damage_coefficient.db","E9A91C4175FF1F2615D721EF1574AC55A5D55D2FB0B015D31EC6A19C4B7E969B",43,1,42,0,"air_coefficient;clamp;environment_type;main_gun_coefficient;ship_type;sm_id;torpedo_coefficient;vice_gun_coefficient",""
"cn-1.5.20","config_ship_dressup","config_ship_dressup.db","57EA0DACE9D401684A53DA0466B79278D7ECDCF675454D26822A56908637086A",762,1,761,0,"battle_effects;battle_hide;home_hide;id;marry_hide;normal_effects;settlement_hide;ship_change_parts;ship_name;ship_parts_adress;ship_parts_adress_home",""
"cn-1.5.20","config_ship_enemy","config_ship_enemy.db","A52F5680EE3A75EB11AE5A91405734C63A1E3A11A8C4CE2E3200C95B29C3A7DD",11027,1,11026,0,"angle_speed;anti_crit;attack;backup_plane_count;basi_id;battle_angle_speed;carry_plane_count;chase_speed;conversion_blood_loss;crit;damage_coefficient_of_special_air;damage_coefficient_of_special_maingun;damage_coefficient_of_special_torpedo;defense;dodge;fail_score_percent;fate;hit;hp;id;isonlyspecial;large_blood_loss;level;lighting_shells_available;main_gun_available;main_gun_cd;main_gun_range;main_gun_target_num;medium_blood_loss;name;number_of_special_air_attacks;number_of_special_maingun_attacks;number_of_special_torpedo_attacks;patrol_speed;plane_bomb;plane_health;plane_target_num;plane_to_air;plane_torpedo;projectiles;projectiles_cd;pskill_id_array;safe_score;second_gun_available;ship_air_control;ship_bomb_attack;ship_country;ship_info_id;ship_torpedo_attack;sink_blood_loss;small_blood_loss;special_air_range;special_maingun_range;special_projectiles;special_projectiles_count;special_projectiles_times;special_torpedo_range;specialship_id;specialship_type;specialstrategy;speed;st_id;to_air_attack;to_torpedo_attack;torpedo;torpedo_available;torpedo_defense;torpedo_num;torpedo_target_num;type;view_range;voyage",""
"cn-1.5.20","config_ship_equip","config_ship_equip.db","7B46F74848CE0782540EAEF44A6DC4FCE58E066389DE1CF049CFFDBA77860412",4883,1,4882,0,"equip_attr_condition;equip_attr_num_1;equip_attr_num_2;equip_attr_num_3;equip_attr_num_4;equip_attr_num_5;equip_attr_num_6;ewt_ids;plane_number;recommend_equip;se_id",""
"cn-1.5.20","config_ship_exp_item","config_ship_exp_item.db","3146154CFE2F7720EAAB8BA0CE7080C06766999B53508058EC4F3693D8718FC7",7,1,6,0,"description;drop_path;exp;icon;id;level_limit;name;quality;ship_country;ship_type",""
"cn-1.5.20","config_ship_fleet","config_ship_fleet.db","1CFD18C4E6898E49FC536017517E8402AB63C15B720802BCE2E37E5E6A46E8DB",383,1,382,0,"air_defence;break_num;cannot_marry;combination_open;common_break_item;equip_fashion_type;forbidden_id;gun;id;init_star;is_open_fashion;lock_type;maneuver;max_star;plane;plot_cover;power_type;remould;remould_icon;remould_num;same_character;sf_special_bgm;ship_name;survival;torpedo;valentine_gift",""
"cn-1.5.20","config_ship_forbidden","config_ship_forbidden.db","48140ED366DE6A776EAA2136CF164FD6D51434B124836DBB0E8BAD0486F09C5C",3,1,2,0,"forbidden_condition;forbidden_tips;forbidden_type;id",""
"cn-1.5.20","config_ship_formation_coefficient","config_ship_formation_coefficient.db","3677CED3BF777636F774D2F8EB583FED166821CB39A4893CF19B22D39C74ABF5",81,1,80,0,"formation_id;prop_id;stpc_id;value_coe;weather_type",""
"cn-1.5.20","config_ship_gained_way","config_ship_gained_way.db","AD280696ADBC8FD64CBC7A88555833165E8278D1EA7950AB2A0696C2295A1891",98,1,97,0,"gained_way;id",""
"cn-1.5.20","config_ship_handbook","config_ship_handbook.db","8936EDB95C74F55E9940F9E0875A0F4DC138DD83EC1E9C248FB26D81FEEF9C62",222,1,221,0,"activatetime;activity;air_defence;enter_wish_time;gun;id;is_wish;magazine_tag;maneuver;plane;pskill_show_id;quality;ship_character_voice;ship_country;ship_data_id;ship_name;ship_order;ship_recommend;ship_setting;ship_skill;ship_type;ship_voice_tag;show_state;show_tag;survival;torpedo;type;wish_activatetime;word_gained;word_reconmend",""
"cn-1.5.20","config_ship_hp_prop_change","config_ship_hp_prop_change.db","4EF411F3646138CFC78AB45BC43D8509F7924CC21FAD197D1EF6B4E0117944CD",181,1,180,0,"hp_state;prop_id;stid;stpc_id;value_coe;weather_type",""
"cn-1.5.20","config_ship_hp_state","config_ship_hp_state.db","FD66D5527C467444A52F084F51446734E083752E1977AEAF44B21A87F23841DF",6,1,5,0,"desc;enum_name;hp_min_percent;id",""
"cn-1.5.20","config_ship_info","config_ship_info.db","6B295064C7B00FB9B7C7A15BBC40C6A719CF79CBA38BFD8AAA2200B1A21B24D1",1491,1,1490,0,"attr_dock_show;attr_type_show;build_time;constellation;equip1;equip2;equip3;equip4;equip5;equip6;initial_ship_main_id;max_ammunition;max_gasoline;min_level;quality;remould_item;remould_level;remould_skill;remould_template;sf_id;ship_country;ship_handbook_id;ship_name;ship_type;si_id;vow_item_mub;vow_item_num_mub",""
"cn-1.5.20","config_ship_levelup","config_ship_levelup.db","DBC3A180288B4D9E2E705571157275C7B9813FBC57B80AB33B72833FF5163590",101,1,100,0,"attribute_level;exp;level",""
"cn-1.5.20","config_ship_levelup_mub","config_ship_levelup_mub.db","F840F823E627D8F14074AE0460D37478C16F8841D7F14CC04AE3459D21E1305C",101,1,100,0,"attribute_level;exp;level",""
"cn-1.5.20","config_ship_main","config_ship_main.db","7DEEE777CD9B5B29A02966DA76950F251E66CD286E0224CA5C38C0A197490998",4889,1,4888,0,"airAttack_stg_id;air_combat_coefficient;angle_speed;anti_crit;antisubmarine;antisubmarine_levelup;attack;attack_levelup;attack_ship_coefficient;backup_plane_count;battle_angle_speed;break_down_get;break_level;carry_plane_count;character;characterlevel;charactermaxlevel;condition_activate_talent_id;crit;defense;defense_levelup;direct_activate_talent_id;dodge;drop_path;extract_get_exceed_count;extract_get_exceed_reward;extract_reward;fate;favorite_gift;fire_coefficient;fixed_money;hit;hp;hp_levelup;level_value_effect;main_gun_available;main_gun_cd;main_gun_range;main_gun_stg_id;match_value_group;not_match_value_group;opentorpedo_projectiles;param_list;plane_bomb;plane_health;plane_to_air;plane_torpedo;projectiles;pskill_show_id;pskill_sp_talent_id;script_list;second_gun_available;ship_air_control;ship_air_control_levelup;ship_bomb_attack;ship_bomb_attack_levelup;ship_class;ship_info_id;ship_levelup_max;ship_tag_array;ship_torpedo_attack;ship_torpedo_attack_levelup;ship_type2;ship_weapon;sm_id;speed;speed_show;st_id;submarine;submarine_levelup;supple_cost;to_air_attack;to_air_attack_levelup;to_torpedo_attack;to_torpedo_attack_levelup;torpedo_attack;torpedo_attack_levelup;torpedo_available;torpedo_coefficient;torpedo_defense;torpedo_defense_levelup;torpedo_num;torpedo_range;transform_id;transform_list;unlock_item;view_range",""
"cn-1.5.20","config_ship_max_power","config_ship_max_power.db","0F2241257F024D2D481F38CE8BB3C70FE02C0649B6F22E5C5E81429135AA5D81",5327,1,5326,0,"level_value_effect;max_power_prop;param_list;script_list;smp_id",""
"cn-1.5.20","config_ship_model","config_ship_model.db","B1D3827F6F37CF8D8A94DB34A7A2AD39BC2F98EF14AF8B8BD13C1D0FA3A4792B",477,1,476,0,"animoji_switch;ar_sec_clear;build_shot;camera_target;cv_resources;head_type;hide_incamera_radius;hit_miss_camera_path;model;model_high;nude_type;offset_position_x;offset_position_y;offset_position_z;position_y_bathroom;scale_bathroom;ship_name;show_incamera_radius;sink_camera_path;sm_id;standard_bathroom;standard_dapo;standard_normal",""
"cn-1.5.20","config_ship_model_animation","config_ship_model_animation.db","149D4B66E58B4BEFD42D5EB5C6AFBA9DB0E071C53F6A4BB3BBD3F1E9D2B55093",717,1,716,0,"animLength;animName;id;is_battle;modelName",""
"cn-1.5.20","config_ship_model_facial_animation","config_ship_model_facial_animation.db","4FDD4FDE933B6370B0DAAAB3EEEF1BF5304C98F792A9823C4492E7591AFE085E",816,1,815,0,"animLength;animName;id;is_battle;modelName",""
"cn-1.5.20","config_ship_model_look_camera","config_ship_model_look_camera.db","9832A1FFB81C8A7361FF84671B49AE26F83DF6CC25C059D4CA4BB6111212E290",15,1,14,0,"camera_index;camera_path;camera_target;model;offset_euler_x;offset_euler_y;offset_euler_z;offset_position_x;offset_position_y;offset_position_z;ship_name",""
"cn-1.5.20","config_ship_need_power_exp","config_ship_need_power_exp.db","9108BE856EECC3B061498084DD33D16057BD7FE3F96B37BF4FDB09A4811F1760",4895,1,4894,0,"enhance_type;need_power_exp;snp_id",""
"cn-1.5.20","config_ship_perform_limit","config_ship_perform_limit.db","4CEF0014777CF98D0EA185220F38E77356A583BB510880960B9223C4AB64159B",12,1,11,0,"id;ship_type;value1_max;value1_max_evaluation;value1_min_evaluation;value2_max;value2_max_evaluation;value2_min_evaluation;value3_max;value3_max_evaluation;value3_min_evaluation;value4_max;value4_max_evaluation;value4_min_evaluation;value5_max;value5_max_evaluation;value5_min_evaluation;value6_max;value6_max_evaluation;value6_min_evaluation",""
"cn-1.5.20","config_ship_perform_mark","config_ship_perform_mark.db","C917189CDC40B98968D0FF1F2903C2671DB69101CF967D6024A0C5B9E63B1424",7,1,6,0,"id;level;max_value;min_value",""
"cn-1.5.20","config_ship_position","config_ship_position.db","7CF1E28D5FBAA0CF937CFE6C165C0034160A0B79739FE37E5A54FE2298353998",799,1,798,0,"affection_inversion;affection_position;affection_scale;character_story_inversion;character_story_position;character_story_scale;cutin_inversion;cutin_position;cutin_scale;draw_inversion;draw_position;draw_scale;fashion_inversion1;fashion_position1;fashion_scale1;fashion_shop_inversion;fashion_shop_position;fashion_shop_scale;item_selected_inversion;item_selected_position;item_selected_scale;model_position;recommend_inversion;recommend_position;recommend_scale;resume_inversion;resume_position;resume_scale;sf_id;ship_inversion1;ship_inversion2;ship_inversion3;ship_name;ship_position1;ship_position2;ship_position3;ship_scale1;ship_scale2;ship_scale3;ship_type;si_id;support_fleet_inversion4;support_fleet_position4;support_fleet_scale4;wish_advance_inversion;wish_advance_position;wish_advance_scale",""
"cn-1.5.20","config_ship_provide_power_exp","config_ship_provide_power_exp.db","76B356A4CFA00001C8DF45E3A7B99FE3028279FBF1FDEE8804E10FFF6D323063",5357,1,5356,0,"provide_power_exp;sppe_id",""
"cn-1.5.20","config_ship_remould_effect","config_ship_remould_effect.db","007B544988E3E60B92261CD64F60F45F7472A51F10A676782520F81FCF26DB1F",888,1,887,0,"connect_rotation;connect_type;cost;desc;icon;id;limit_level;limit_star;lock_icon;name;position;remould_effect_type;remould_prev",""
"cn-1.5.20","config_ship_remould_show","config_ship_remould_show.db","73951AFF64A77C762A42C29365C1A498D2A111DC4A266F23C2A21BA2D640D0CF",5,1,4,0,"animation;id;model;model_position;model_scale",""
"cn-1.5.20","config_ship_remould_template","config_ship_remould_template.db","810D87A033BCFFFFEE228F3FFCEAE8E687CF5AD1D4E61FA1DC57BAFE5D8B174D",70,1,69,0,"complete_icon;desc;id;lock_icon;remould_item_group;res;select_icon;uncomplete_icon",""
"cn-1.5.20","config_ship_show","config_ship_show.db","931AE6EDAF04A7501C4A07BBF4B415FCB95C986BCCE9C58F3FB7FD436CEE12A9",1434,1,1433,0,"building_model;constellation;cut_in_head;cut_in_icon;desc;info;model_id;model_radius;plane_air_equip_id;plane_bomb_equip_id;plane_torpedo_equip_id;profilelist;quality;sf_id;ship_battle_hp_state;ship_behaviour;ship_character;ship_country;ship_draw;ship_draw_black;ship_draw_po;ship_icon1;ship_icon1_back;ship_icon1_po;ship_icon1_po_back;ship_icon2;ship_icon2_black;ship_icon2_po;ship_icon3;ship_icon3_po;ship_icon4;ship_icon4_po;ship_icon5;ship_icon6;ship_icon6_po;ship_icon7;ship_icon7_po;ship_icon_animoji;ship_icon_bathroom;ship_icon_search3d;ship_name;ship_type;skill_airAttack_eb_id;skill_airBomb_eb_id;skill_airSearch_eb_id;skill_airTorpedo_eb_id;skill_torpedo_eb_id;ss_id",""
"cn-1.5.20","config_ship_talent_activate_condition","config_ship_talent_activate_condition.db","CDA181E4F281462805039EE8E01B6508DDAAE07EDBDF73FAFABA2BA2A4A9DCC1",8,1,7,0,"client_ignore;condition_name;id",""
"cn-1.5.20","config_ship_talent_desc","config_ship_talent_desc.db","29827E729EC6C9CDAC2ABBE9D6B5D60B2A1FFA06398710F7A3B81500D728402C",11,1,10,0,"desc;id",""
"cn-1.5.20","config_ship_talent_upgrade_exp","config_ship_talent_upgrade_exp.db","1A9DAAA7CCBE9F9A3DE926DB2C762DFEAA04A4C5D242C11E6F7027C505C07469",21,1,20,0,"exp;level",""
"cn-1.5.20","config_ship_talent_upgrade_item","config_ship_talent_upgrade_item.db","3F6C8FA72686A9206956D790A60F4CDAA928AFB9D378E308A78D8A1E7F67FBE0",1,1,0,0,"",""
"cn-1.5.20","config_ship_transform_effect","config_ship_transform_effect.db","C3C98A1FA22D44F900E149A9D27288750B6E33A937918B59455361B614616CC5",6,1,5,0,"cost;cost_ship;desc;effect;id;last_id;limit;name",""
"cn-1.5.20","config_ship_type","config_ship_type.db","DA3143553E138CE313955C6D563B3F24471F39154CE98EFB9135A97C68EC3904",24,1,23,0,"defult_range;desc;enum_name;father_type;icon;id;name;safearea_quickbattle_languageId;wordsimage",""
"cn-1.5.20","config_shop","config_shop.db","77D6D51C3F64069DBC5A7CE6986C1CD8F664285631265ADC61904247CFDE7E98",203,1,202,0,"activatetime;activity_id;bg;cumulate_times;currency_show;currency_type;dependence_id;display_type;fun_type;functionid;grid_count;help;icon;icon_select;id;init_times;is_hide;is_random;jump_shop_id;level_deblocking;limit;max_count;name;open_period;open_period_area;open_type;order;platform;price;quick_buy;recovery_time;red_dot;refresh_time;shelf;shelf_list;shop_type;sold_out;time_after_server_start;unlock_before_shop_id",""
"cn-1.5.20","config_shop_goods","config_shop_goods.db","AE51623E5E14DFAD49C4FC0BF3D9FEBE5F98F6F7AC3B5324FD460368EB01194F",3147,1,3146,0,"activatetime;buy_limits;buy_type;count_refresh;cur_relation;currency;discount;goods;goods_visible;icon;id;is_buy_batch;language_id;last_id;level_deblocking;manual_refresh_stock;name;new;open_limit;period_buy;period_show;price;price1;price2;random_limits;recharge_id;recommend_weight;shelf_id;show_limit;stock;stock_period_max_count;undercarriage;weight",""
"cn-1.5.20","config_skill","config_skill.db","F539B6B55428E6A9916099FA9BC846447E19012EC6C9604A8D35CF45D8B75EF1",8041,1,8040,0,"anim_project_group;anim_project_group_start_time;before_bac_use_state;behit_effect_bind_id;diff_name;hit_skill_anim_detail_id;normal_bac_use_state;qishe_camera_group;release_group_id;s_id;search_plane_delay;ship_id;simple_behit_effect_bind_id;skill_anim_type;skill_camera_group;skill_effect_bind_id;skill_effect_start_time;start_skill_anim_detail_id",""
"cn-1.5.20","config_skill_anim_detail","config_skill_anim_detail.db","5DC65D7E5A682D2BBD0BE053230D324F5A064400B8BC64C0DAC71314FCE980CD",1821,1,1820,0,"action;action_queue;action_type;args1;camera_target;camera_type;duration;group;id;target_offset",""
"cn-1.5.20","config_skill_anim_detail_action_type","config_skill_anim_detail_action_type.db","AF3CB23FDC4E06D311B63AC975BC68AEF1211E2EEA7480639BBE60393959778E",26,1,25,0,"desc;enum_name;id;params1;params1_content1;params1_content2;params1_content3;params2;params3;params4;params5;params6",""
"cn-1.5.20","config_skill_anim_detail_base_group","config_skill_anim_detail_base_group.db","F265F08A965F4EBBD75C2D6403A3B0AEC64A26BD59705DBF86AC1CEF418A1262",89,1,88,0,"base_group_id;has_simple_behit;normal_group_id;normal_group_limit_id;normal_hit_limit_id;pip_group_id;pip_has_hit;simple_group_id",""
"cn-1.5.20","config_skill_anim_detail_camera_target","config_skill_anim_detail_camera_target.db","2F2A66E1345BC8E85CCB32B5BC1AA0DC5725CFB2F0F72953587425081B83D8E9",19,1,18,0,"desc;enum_name;id",""
"cn-1.5.20","config_skill_anim_detail_group","config_skill_anim_detail_group.db","4128E29DB44726C0FF17209BD59EA7185151ADC0DAF9D8A7212587ED8B78A4F6",741,1,740,0,"anim_speedup;group;skip_next_group",""
"cn-1.5.20","config_skill_anim_detail_group_count","config_skill_anim_detail_group_count.db","18C43735B8A67745D4820F2B3BA11C5769ADF45D12BE5BE0EBBDF09AA908CFF6",40,1,39,0,"anim_class;diff_name;skill_anim_group;skill_anim_type;sta_id",""
"cn-1.5.20","config_skill_anim_detail_ios","config_skill_anim_detail_ios.db","5DC65D7E5A682D2BBD0BE053230D324F5A064400B8BC64C0DAC71314FCE980CD",1821,1,1820,0,"action;action_queue;action_type;args1;camera_target;camera_type;duration;group;id;target_offset",""
"cn-1.5.20","config_skill_anim_detail_type","config_skill_anim_detail_type.db","EB767D12D2DB361514E52F9059BB14078FE626ED40BDBD650769B8E0420160D2",22,1,21,0,"desc;enum_name;id",""
